SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/810/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 254 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   2.069e+000    1.588e-002  
T     =       1.410s       29.260s  

RSS   =   2.864e-002
SD    =   3.090e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.034e+000    3.352e-002
    2       2.000s    6.247e-001    5.158e-001   -1.089e-001
    3       3.000s    2.335e-001    2.608e-001    2.734e-002
    4       4.000s    3.709e-002    1.351e-001    9.805e-002
    5       5.000s    2.793e-002    7.306e-002    4.514e-002
    6       6.000s    5.838e-002    4.230e-002   -1.608e-002
    7       7.000s    4.610e-002    2.695e-002   -1.915e-002
    8       8.000s    2.432e-002    1.919e-002   -5.133e-003
    9       9.000s    3.009e-002    1.517e-002   -1.491e-002
   10      10.000s    4.116e-002    1.300e-002   -2.816e-002
   11      11.000s    3.191e-002    1.175e-002   -2.016e-002
   12      12.000s    1.823e-002    1.095e-002   -7.274e-003
   13      13.000s    2.025e-002    1.039e-002   -9.859e-003
   14      14.000s    2.701e-002    9.942e-003   -1.707e-002
   15      15.000s    2.257e-002    9.560e-003   -1.301e-002
   16      16.000s    1.369e-002    9.216e-003   -4.473e-003
   17      17.000s    1.092e-002    8.894e-003   -2.022e-003
   18      18.000s    8.263e-003    8.590e-003    3.269e-004
   19      19.000s    -2.567e-004    8.298e-003    8.555e-003
   20      20.000s    -5.629e-003    8.018e-003    1.365e-002
   21      21.000s    -1.045e-003    7.748e-003    8.793e-003
   22      22.000s    4.219e-003    7.487e-003    3.268e-003
   23      23.000s    1.670e-003    7.236e-003    5.566e-003
   24      24.000s    -1.942e-003    6.992e-003    8.934e-003
   25      25.000s    8.860e-004    6.758e-003    5.871e-003
   26      26.000s    4.518e-003    6.530e-003    2.013e-003
   27      27.000s    2.452e-003    6.311e-003    3.859e-003
   28      28.000s    -1.573e-005    6.099e-003    6.115e-003
   29      29.000s    3.347e-003    5.894e-003    2.547e-003
   30      30.000s    7.963e-003    5.696e-003   -2.267e-003

============================================================

