SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/920/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 369 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.631e+000    3.671e-002  
T     =       2.005s       15.343s  

RSS   =   7.194e-003
SD    =   1.548e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.025e+000    2.498e-002
    2       2.000s    6.942e-001    6.337e-001   -6.045e-002
    3       3.000s    3.933e-001    3.954e-001    2.129e-003
    4       4.000s    2.165e-001    2.501e-001    3.353e-002
    5       5.000s    1.415e-001    1.612e-001    1.967e-002
    6       6.000s    9.672e-002    1.066e-001    9.875e-003
    7       7.000s    6.178e-002    7.291e-002    1.113e-002
    8       8.000s    5.076e-002    5.194e-002    1.179e-003
    9       9.000s    5.478e-002    3.872e-002   -1.605e-002
   10      10.000s    4.953e-002    3.025e-002   -1.929e-002
   11      11.000s    3.481e-002    2.467e-002   -1.014e-002
   12      12.000s    2.741e-002    2.089e-002   -6.525e-003
   13      13.000s    2.792e-002    1.822e-002   -9.702e-003
   14      14.000s    2.393e-002    1.625e-002   -7.679e-003
   15      15.000s    1.589e-002    1.473e-002   -1.164e-003
   16      16.000s    1.391e-002    1.349e-002   -4.174e-004
   17      17.000s    1.606e-002    1.246e-002   -3.601e-003
   18      18.000s    1.223e-002    1.156e-002   -6.728e-004
   19      19.000s    4.212e-003    1.076e-002    6.553e-003
   20      20.000s    2.229e-003    1.004e-002    7.815e-003
   21      21.000s    5.879e-003    9.385e-003    3.506e-003
   22      22.000s    6.010e-003    8.778e-003    2.768e-003
   23      23.000s    2.155e-003    8.215e-003    6.060e-003
   24      24.000s    1.864e-003    7.691e-003    5.827e-003
   25      25.000s    5.320e-003    7.202e-003    1.882e-003
   26      26.000s    5.579e-003    6.746e-003    1.166e-003
   27      27.000s    2.413e-003    6.319e-003    3.906e-003
   28      28.000s    2.327e-003    5.920e-003    3.592e-003
   29      29.000s    5.938e-003    5.546e-003   -3.922e-004
   30      30.000s    7.623e-003    5.195e-003   -2.428e-003

============================================================

