SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/870/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.766e+000    1.689e-003  
T     =       1.953s    11544584362149.684s  

RSS   =   3.452e-002
SD    =   3.392e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.060e+000    5.992e-002
    2       2.000s    7.634e-001    6.359e-001   -1.275e-001
    3       3.000s    4.152e-001    3.818e-001   -3.338e-002
    4       4.000s    1.559e-001    2.295e-001    7.360e-002
    5       5.000s    6.138e-002    1.382e-001    7.683e-002
    6       6.000s    5.344e-002    8.351e-002    3.006e-002
    7       7.000s    4.167e-002    5.072e-002    9.052e-003
    8       8.000s    2.006e-002    3.108e-002    1.102e-002
    9       9.000s    1.775e-002    1.930e-002    1.550e-003
   10      10.000s    2.787e-002    1.224e-002   -1.563e-002
   11      11.000s    2.517e-002    8.014e-003   -1.716e-002
   12      12.000s    1.247e-002    5.480e-003   -6.990e-003
   13      13.000s    8.968e-003    3.961e-003   -5.008e-003
   14      14.000s    1.408e-002    3.050e-003   -1.102e-002
   15      15.000s    1.399e-002    2.505e-003   -1.148e-002
   16      16.000s    9.099e-003    2.178e-003   -6.921e-003
   17      17.000s    8.922e-003    1.982e-003   -6.941e-003
   18      18.000s    1.096e-002    1.864e-003   -9.096e-003
   19      19.000s    6.628e-003    1.794e-003   -4.834e-003
   20      20.000s    -3.414e-004    1.752e-003    2.093e-003
   21      21.000s    -3.766e-004    1.726e-003    2.103e-003
   22      22.000s    4.157e-003    1.711e-003   -2.446e-003
   23      23.000s    4.196e-003    1.702e-003   -2.494e-003
   24      24.000s    6.666e-004    1.697e-003    1.030e-003
   25      25.000s    9.174e-004    1.693e-003    7.760e-004
   26      26.000s    3.997e-003    1.691e-003   -2.306e-003
   27      27.000s    3.514e-003    1.690e-003   -1.824e-003
   28      28.000s    6.845e-004    1.690e-003    1.005e-003
   29      29.000s    1.689e-003    1.689e-003   -2.361e-007
   30      30.000s    5.664e-003    1.689e-003   -3.975e-003

============================================================

