SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/120/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.411e+000    3.446e-003  
T     =       3.128s    10098169560016.076s  

RSS   =   5.242e-003
SD    =   1.322e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.029e+000    2.854e-002
    2       2.000s    7.794e-001    7.480e-001   -3.135e-002
    3       3.000s    5.634e-001    5.443e-001   -1.915e-002
    4       4.000s    4.131e-001    3.963e-001   -1.681e-002
    5       5.000s    2.922e-001    2.888e-001   -3.455e-003
    6       6.000s    1.880e-001    2.107e-001    2.269e-002
    7       7.000s    1.237e-001    1.540e-001    3.034e-002
    8       8.000s    9.533e-002    1.128e-001    1.747e-002
    9       9.000s    7.242e-002    8.288e-002    1.046e-002
   10      10.000s    4.830e-002    6.114e-002    1.284e-002
   11      11.000s    3.943e-002    4.535e-002    5.922e-003
   12      12.000s    4.320e-002    3.389e-002   -9.311e-003
   13      13.000s    3.935e-002    2.556e-002   -1.380e-002
   14      14.000s    2.665e-002    1.951e-002   -7.149e-003
   15      15.000s    2.140e-002    1.511e-002   -6.292e-003
   16      16.000s    2.440e-002    1.192e-002   -1.248e-002
   17      17.000s    2.104e-002    9.601e-003   -1.144e-002
   18      18.000s    1.048e-002    7.917e-003   -2.562e-003
   19      19.000s    5.988e-003    6.693e-003    7.051e-004
   20      20.000s    8.969e-003    5.805e-003   -3.164e-003
   21      21.000s    8.065e-003    5.159e-003   -2.905e-003
   22      22.000s    2.213e-003    4.690e-003    2.477e-003
   23      23.000s    1.354e-003    4.350e-003    2.996e-003
   24      24.000s    5.735e-003    4.103e-003   -1.633e-003
   25      25.000s    5.705e-003    3.923e-003   -1.782e-003
   26      26.000s    9.012e-004    3.792e-003    2.891e-003
   27      27.000s    2.309e-004    3.698e-003    3.467e-003
   28      28.000s    3.987e-003    3.629e-003   -3.581e-004
   29      29.000s    4.011e-003    3.579e-003   -4.323e-004
   30      30.000s    2.667e-004    3.542e-003    3.276e-003

============================================================

