SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/930/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 482 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.385e+000    5.196e-002  
T     =       2.794s       13.625s  

RSS   =   3.940e-003
SD    =   1.146e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.016e+000    1.629e-002
    2       2.000s    7.382e-001    7.217e-001   -1.659e-002
    3       3.000s    5.360e-001    5.149e-001   -2.114e-002
    4       4.000s    3.819e-001    3.696e-001   -1.237e-002
    5       5.000s    2.544e-001    2.673e-001    1.293e-002
    6       6.000s    1.682e-001    1.952e-001    2.694e-002
    7       7.000s    1.264e-001    1.441e-001    1.780e-002
    8       8.000s    1.007e-001    1.079e-001    7.243e-003
    9       9.000s    7.490e-002    8.211e-002    7.210e-003
   10      10.000s    5.958e-002    6.358e-002    4.006e-003
   11      11.000s    5.812e-002    5.019e-002   -7.925e-003
   12      12.000s    5.513e-002    4.043e-002   -1.471e-002
   13      13.000s    4.505e-002    3.322e-002   -1.183e-002
   14      14.000s    3.972e-002    2.783e-002   -1.189e-002
   15      15.000s    4.157e-002    2.374e-002   -1.784e-002
   16      16.000s    3.717e-002    2.057e-002   -1.660e-002
   17      17.000s    2.306e-002    1.808e-002   -4.983e-003
   18      18.000s    1.261e-002    1.607e-002    3.464e-003
   19      19.000s    1.174e-002    1.443e-002    2.688e-003
   20      20.000s    1.059e-002    1.305e-002    2.463e-003
   21      21.000s    4.362e-003    1.188e-002    7.517e-003
   22      22.000s    1.359e-003    1.087e-002    9.506e-003
   23      23.000s    4.934e-003    9.975e-003    5.041e-003
   24      24.000s    6.748e-003    9.185e-003    2.437e-003
   25      25.000s    3.352e-003    8.475e-003    5.124e-003
   26      26.000s    2.096e-003    7.834e-003    5.738e-003
   27      27.000s    5.672e-003    7.251e-003    1.578e-003
   28      28.000s    6.895e-003    6.717e-003   -1.775e-004
   29      29.000s    3.285e-003    6.228e-003    2.942e-003
   30      30.000s    1.667e-003    5.777e-003    4.110e-003

============================================================

