SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/110/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 396 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.774e+000    4.320e-002  
T     =       1.706s       15.762s  

RSS   =   1.271e-002
SD    =   2.059e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.028e+000    2.771e-002
    2       2.000s    6.600e-001    5.874e-001   -7.268e-002
    3       3.000s    3.402e-001    3.414e-001    1.199e-003
    4       4.000s    1.538e-001    2.036e-001    4.978e-002
    5       5.000s    8.940e-002    1.261e-001    3.671e-002
    6       6.000s    7.110e-002    8.219e-002    1.109e-002
    7       7.000s    5.528e-002    5.701e-002    1.730e-003
    8       8.000s    4.556e-002    4.231e-002   -3.253e-003
    9       9.000s    4.709e-002    3.348e-002   -1.361e-002
   10      10.000s    4.809e-002    2.795e-002   -2.013e-002
   11      11.000s    4.180e-002    2.431e-002   -1.749e-002
   12      12.000s    3.597e-002    2.174e-002   -1.424e-002
   13      13.000s    3.583e-002    1.981e-002   -1.602e-002
   14      14.000s    3.559e-002    1.826e-002   -1.733e-002
   15      15.000s    3.041e-002    1.695e-002   -1.346e-002
   16      16.000s    2.296e-002    1.580e-002   -7.158e-003
   17      17.000s    1.557e-002    1.477e-002   -7.964e-004
   18      18.000s    7.100e-003    1.383e-002    6.734e-003
   19      19.000s    -5.189e-004    1.297e-002    1.349e-002
   20      20.000s    -2.395e-003    1.216e-002    1.455e-002
   21      21.000s    8.534e-004    1.141e-002    1.055e-002
   22      22.000s    3.031e-003    1.070e-002    7.671e-003
   23      23.000s    1.960e-003    1.004e-002    8.083e-003
   24      24.000s    1.539e-003    9.424e-003    7.886e-003
   25      25.000s    3.505e-003    8.844e-003    5.339e-003
   26      26.000s    4.768e-003    8.300e-003    3.533e-003
   27      27.000s    4.123e-003    7.790e-003    3.667e-003
   28      28.000s    4.556e-003    7.311e-003    2.755e-003
   29      29.000s    7.314e-003    6.861e-003   -4.525e-004
   30      30.000s    9.984e-003    6.440e-003   -3.544e-003

============================================================

