SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/10/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 214 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   2.336e+000    7.090e-003  
T     =       1.192s      387.627s  

RSS   =   1.766e-002
SD    =   2.426e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.017e+000    1.670e-002
    2       2.000s    5.169e-001    4.435e-001   -7.344e-002
    3       3.000s    1.368e-001    1.957e-001    5.883e-002
    4       4.000s    2.208e-002    8.856e-002    6.647e-002
    5       5.000s    5.728e-002    4.224e-002   -1.504e-002
    6       6.000s    6.665e-002    2.222e-002   -4.443e-002
    7       7.000s    2.696e-002    1.355e-002   -1.341e-002
    8       8.000s    1.076e-002    9.792e-003   -9.713e-004
    9       9.000s    2.946e-002    8.158e-003   -2.130e-002
   10      10.000s    3.311e-002    7.441e-003   -2.567e-002
   11      11.000s    1.154e-002    7.122e-003   -4.419e-003
   12      12.000s    1.371e-003    6.973e-003    5.602e-003
   13      13.000s    1.148e-002    6.899e-003   -4.583e-003
   14      14.000s    1.380e-002    6.857e-003   -6.944e-003
   15      15.000s    1.029e-003    6.829e-003    5.800e-003
   16      16.000s    -4.282e-003    6.807e-003    1.109e-002
   17      17.000s    3.877e-003    6.787e-003    2.910e-003
   18      18.000s    6.908e-003    6.769e-003   -1.385e-004
   19      19.000s    -1.589e-005    6.751e-003    6.767e-003
   20      20.000s    -1.410e-003    6.734e-003    8.143e-003
   21      21.000s    5.669e-003    6.716e-003    1.047e-003
   22      22.000s    6.779e-003    6.699e-003   -7.995e-005
   23      23.000s    -4.096e-004    6.682e-003    7.091e-003
   24      24.000s    -2.131e-003    6.664e-003    8.796e-003
   25      25.000s    4.260e-003    6.647e-003    2.387e-003
   26      26.000s    6.244e-003    6.630e-003    3.864e-004
   27      27.000s    1.042e-003    6.613e-003    5.571e-003
   28      28.000s    -1.545e-005    6.596e-003    6.611e-003
   29      29.000s    6.031e-003    6.579e-003    5.479e-004
   30      30.000s    9.364e-003    6.562e-003   -2.802e-003

============================================================

