SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/370/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 214 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   2.440e+000    9.737e-003  
T     =       1.130s      150.682s  

RSS   =   1.924e-002
SD    =   2.533e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.017e+000    1.694e-002
    2       2.000s    5.023e-001    4.255e-001   -7.684e-002
    3       3.000s    1.173e-001    1.812e-001    6.396e-002
    4       4.000s    1.094e-002    8.036e-002    6.942e-002
    5       5.000s    5.404e-002    3.868e-002   -1.536e-002
    6       6.000s    6.281e-002    2.144e-002   -4.137e-002
    7       7.000s    2.159e-002    1.428e-002   -7.307e-003
    8       8.000s    1.004e-002    1.129e-002    1.255e-003
    9       9.000s    3.469e-002    1.002e-002   -2.467e-002
   10      10.000s    3.875e-002    9.463e-003   -2.928e-002
   11      11.000s    1.421e-002    9.197e-003   -5.017e-003
   12      12.000s    3.200e-003    9.052e-003    5.852e-003
   13      13.000s    1.417e-002    8.957e-003   -5.217e-003
   14      14.000s    1.614e-002    8.884e-003   -7.259e-003
   15      15.000s    3.188e-003    8.819e-003    5.631e-003
   16      16.000s    2.674e-004    8.758e-003    8.491e-003
   17      17.000s    1.085e-002    8.699e-003   -2.155e-003
   18      18.000s    1.246e-002    8.641e-003   -3.823e-003
   19      19.000s    1.751e-003    8.584e-003    6.833e-003
   20      20.000s    -1.367e-003    8.527e-003    9.894e-003
   21      21.000s    6.554e-003    8.471e-003    1.917e-003
   22      22.000s    8.149e-003    8.415e-003    2.657e-004
   23      23.000s    3.694e-004    8.359e-003    7.990e-003
   24      24.000s    -1.234e-003    8.304e-003    9.538e-003
   25      25.000s    6.078e-003    8.249e-003    2.171e-003
   26      26.000s    8.059e-003    8.194e-003    1.353e-004
   27      27.000s    1.935e-003    8.140e-003    6.205e-003
   28      28.000s    7.185e-004    8.086e-003    7.368e-003
   29      29.000s    7.462e-003    8.033e-003    5.703e-004
   30      30.000s    1.083e-002    7.980e-003   -2.846e-003

============================================================

