SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/530/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 373 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.388e+000    2.924e-002  
T     =       2.976s       23.360s  

RSS   =   2.868e-003
SD    =   9.778e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.020e+000    1.993e-002
    2       2.000s    7.601e-001    7.356e-001   -2.442e-002
    3       3.000s    5.543e-001    5.322e-001   -2.205e-002
    4       4.000s    3.893e-001    3.866e-001   -2.710e-003
    5       5.000s    2.662e-001    2.822e-001    1.606e-002
    6       6.000s    1.876e-001    2.074e-001    1.985e-002
    7       7.000s    1.407e-001    1.537e-001    1.307e-002
    8       8.000s    1.071e-001    1.151e-001    8.063e-003
    9       9.000s    8.236e-002    8.732e-002    4.962e-003
   10      10.000s    6.916e-002    6.724e-002   -1.920e-003
   11      11.000s    6.154e-002    5.269e-002   -8.844e-003
   12      12.000s    5.124e-002    4.210e-002   -9.137e-003
   13      13.000s    4.058e-002    3.434e-002   -6.233e-003
   14      14.000s    3.569e-002    2.862e-002   -7.065e-003
   15      15.000s    3.384e-002    2.436e-002   -9.475e-003
   16      16.000s    2.862e-002    2.116e-002   -7.462e-003
   17      17.000s    2.140e-002    1.871e-002   -2.692e-003
   18      18.000s    1.746e-002    1.681e-002   -6.483e-004
   19      19.000s    1.601e-002    1.531e-002   -7.027e-004
   20      20.000s    1.316e-002    1.409e-002    9.392e-004
   21      21.000s    9.949e-003    1.310e-002    3.147e-003
   22      22.000s    9.443e-003    1.226e-002    2.814e-003
   23      23.000s    9.927e-003    1.153e-002    1.608e-003
   24      24.000s    8.320e-003    1.090e-002    2.583e-003
   25      25.000s    6.337e-003    1.034e-002    4.003e-003
   26      26.000s    6.893e-003    9.831e-003    2.937e-003
   27      27.000s    8.285e-003    9.364e-003    1.080e-003
   28      28.000s    7.701e-003    8.933e-003    1.232e-003
   29      29.000s    6.549e-003    8.531e-003    1.982e-003
   30      30.000s    7.009e-003    8.154e-003    1.144e-003

============================================================

