SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/800/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 147 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.372e+000    4.022e-003  
T     =       3.231s      232.536s  

RSS   =   1.481e-003
SD    =   7.025e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.011e+000    1.073e-002
    2       2.000s    7.515e-001    7.428e-001   -8.780e-003
    3       3.000s    5.563e-001    5.461e-001   -1.020e-002
    4       4.000s    4.154e-001    4.018e-001   -1.359e-002
    5       5.000s    2.946e-001    2.959e-001    1.263e-003
    6       6.000s    2.017e-001    2.182e-001    1.643e-002
    7       7.000s    1.487e-001    1.611e-001    1.238e-002
    8       8.000s    1.149e-001    1.193e-001    4.353e-003
    9       9.000s    8.100e-002    8.853e-002    7.528e-003
   10      10.000s    5.697e-002    6.598e-002    9.015e-003
   11      11.000s    5.159e-002    4.943e-002   -2.160e-003
   12      12.000s    4.939e-002    3.728e-002   -1.211e-002
   13      13.000s    3.726e-002    2.836e-002   -8.902e-003
   14      14.000s    2.517e-002    2.180e-002   -3.369e-003
   15      15.000s    2.298e-002    1.699e-002   -5.990e-003
   16      16.000s    2.152e-002    1.346e-002   -8.064e-003
   17      17.000s    1.239e-002    1.086e-002   -1.532e-003
   18      18.000s    4.373e-003    8.947e-003    4.575e-003
   19      19.000s    5.492e-003    7.541e-003    2.049e-003
   20      20.000s    7.954e-003    6.504e-003   -1.450e-003
   21      21.000s    4.227e-003    5.740e-003    1.512e-003
   22      22.000s    8.346e-004    5.174e-003    4.340e-003
   23      23.000s    3.942e-003    4.755e-003    8.136e-004
   24      24.000s    6.990e-003    4.444e-003   -2.547e-003
   25      25.000s    4.043e-003    4.211e-003    1.678e-004
   26      26.000s    1.072e-003    4.036e-003    2.965e-003
   27      27.000s    3.505e-003    3.904e-003    3.988e-004
   28      28.000s    5.891e-003    3.803e-003   -2.088e-003
   29      29.000s    3.520e-003    3.724e-003    2.040e-004
   30      30.000s    1.636e-003    3.663e-003    2.027e-003

============================================================

