SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/340/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 349 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.668e+000    6.034e-002  
T     =       1.846s       11.999s  

RSS   =   1.069e-002
SD    =   1.888e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.026e+000    2.576e-002
    2       2.000s    6.878e-001    6.156e-001   -7.226e-002
    3       3.000s    3.623e-001    3.754e-001    1.312e-002
    4       4.000s    1.788e-001    2.343e-001    5.551e-002
    5       5.000s    1.295e-001    1.510e-001    2.143e-002
    6       6.000s    1.134e-001    1.013e-001   -1.216e-002
    7       7.000s    8.053e-002    7.131e-002   -9.223e-003
    8       8.000s    5.431e-002    5.288e-002   -1.430e-003
    9       9.000s    5.200e-002    4.124e-002   -1.076e-002
   10      10.000s    5.233e-002    3.364e-002   -1.869e-002
   11      11.000s    3.961e-002    2.844e-002   -1.117e-002
   12      12.000s    2.702e-002    2.471e-002   -2.316e-003
   13      13.000s    2.528e-002    2.188e-002   -3.400e-003
   14      14.000s    2.426e-002    1.964e-002   -4.623e-003
   15      15.000s    1.625e-002    1.778e-002    1.530e-003
   16      16.000s    1.002e-002    1.619e-002    6.177e-003
   17      17.000s    1.154e-002    1.480e-002    3.265e-003
   18      18.000s    1.261e-002    1.356e-002    9.542e-004
   19      19.000s    7.696e-003    1.244e-002    4.747e-003
   20      20.000s    3.937e-003    1.143e-002    7.492e-003
   21      21.000s    6.231e-003    1.050e-002    4.273e-003
   22      22.000s    8.154e-003    9.658e-003    1.504e-003
   23      23.000s    5.093e-003    8.882e-003    3.789e-003
   24      24.000s    2.646e-003    8.169e-003    5.523e-003
   25      25.000s    5.026e-003    7.515e-003    2.489e-003
   26      26.000s    7.283e-003    6.913e-003   -3.694e-004
   27      27.000s    5.540e-003    6.360e-003    8.204e-004
   28      28.000s    4.185e-003    5.851e-003    1.666e-003
   29      29.000s    6.860e-003    5.383e-003   -1.477e-003
   30      30.000s    9.887e-003    4.953e-003   -4.934e-003

============================================================

