SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/850/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   2.053e+000    7.078e-003  
T     =       1.442s    19136840578677.926s  

RSS   =   2.532e-002
SD    =   2.905e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.034e+000    3.351e-002
    2       2.000s    6.268e-001    5.202e-001   -1.065e-001
    3       3.000s    2.383e-001    2.636e-001    2.531e-002
    4       4.000s    4.177e-002    1.353e-001    9.357e-002
    5       5.000s    3.044e-002    7.120e-002    4.076e-002
    6       6.000s    5.640e-002    3.914e-002   -1.726e-002
    7       7.000s    3.773e-002    2.311e-002   -1.463e-002
    8       8.000s    1.149e-002    1.509e-002    3.605e-003
    9       9.000s    1.757e-002    1.108e-002   -6.487e-003
   10      10.000s    3.141e-002    9.081e-003   -2.232e-002
   11      11.000s    2.361e-002    8.079e-003   -1.553e-002
   12      12.000s    1.000e-002    7.578e-003   -2.423e-003
   13      13.000s    1.224e-002    7.328e-003   -4.916e-003
   14      14.000s    1.897e-002    7.203e-003   -1.177e-002
   15      15.000s    1.421e-002    7.140e-003   -7.070e-003
   16      16.000s    7.749e-003    7.109e-003   -6.396e-004
   17      17.000s    1.181e-002    7.093e-003   -4.720e-003
   18      18.000s    1.623e-002    7.086e-003   -9.144e-003
   19      19.000s    9.370e-003    7.082e-003   -2.288e-003
   20      20.000s    6.724e-004    7.080e-003    6.407e-003
   21      21.000s    2.217e-003    7.079e-003    4.861e-003
   22      22.000s    7.271e-003    7.078e-003   -1.927e-004
   23      23.000s    5.192e-003    7.078e-003    1.886e-003
   24      24.000s    9.146e-004    7.078e-003    6.163e-003
   25      25.000s    3.016e-003    7.078e-003    4.062e-003
   26      26.000s    6.890e-003    7.078e-003    1.876e-004
   27      27.000s    5.134e-003    7.078e-003    1.944e-003
   28      28.000s    2.264e-003    7.078e-003    4.813e-003
   29      29.000s    5.228e-003    7.078e-003    1.850e-003
   30      30.000s    1.011e-002    7.078e-003   -3.035e-003

============================================================

