SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/710/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 381 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.354e+000    2.175e-002  
T     =       3.311s       14.969s  

RSS   =   3.625e-003
SD    =   1.099e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.021e+000    2.110e-002
    2       2.000s    7.827e-001    7.589e-001   -2.379e-002
    3       3.000s    5.854e-001    5.648e-001   -2.052e-002
    4       4.000s    4.290e-001    4.211e-001   -7.926e-003
    5       5.000s    3.051e-001    3.146e-001    9.543e-003
    6       6.000s    2.156e-001    2.357e-001    2.009e-002
    7       7.000s    1.597e-001    1.771e-001    1.739e-002
    8       8.000s    1.221e-001    1.336e-001    1.148e-002
    9       9.000s    9.184e-002    1.013e-001    9.438e-003
   10      10.000s    7.236e-002    7.722e-002    4.859e-003
   11      11.000s    6.529e-002    5.928e-002   -6.010e-003
   12      12.000s    6.115e-002    4.587e-002   -1.528e-002
   13      13.000s    5.270e-002    3.583e-002   -1.688e-002
   14      14.000s    4.296e-002    2.828e-002   -1.468e-002
   15      15.000s    3.484e-002    2.258e-002   -1.226e-002
   16      16.000s    2.544e-002    1.826e-002   -7.177e-003
   17      17.000s    1.464e-002    1.497e-002    3.266e-004
   18      18.000s    8.091e-003    1.243e-002    4.343e-003
   19      19.000s    7.290e-003    1.047e-002    3.184e-003
   20      20.000s    6.607e-003    8.943e-003    2.335e-003
   21      21.000s    3.373e-003    7.733e-003    4.359e-003
   22      22.000s    1.664e-003    6.766e-003    5.102e-003
   23      23.000s    3.298e-003    5.983e-003    2.685e-003
   24      24.000s    4.090e-003    5.341e-003    1.250e-003
   25      25.000s    2.017e-003    4.807e-003    2.790e-003
   26      26.000s    7.688e-004    4.357e-003    3.588e-003
   27      27.000s    2.256e-003    3.972e-003    1.716e-003
   28      28.000s    3.214e-003    3.639e-003    4.247e-004
   29      29.000s    1.966e-003    3.347e-003    1.381e-003
   30      30.000s    1.404e-003    3.089e-003    1.685e-003

============================================================

