SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/130/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 433 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.412e+000    3.046e-002  
T     =       2.776s       17.841s  

RSS   =   2.753e-003
SD    =   9.579e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.014e+000    1.398e-002
    2       2.000s    7.302e-001    7.144e-001   -1.581e-002
    3       3.000s    5.184e-001    5.051e-001   -1.332e-002
    4       4.000s    3.714e-001    3.587e-001   -1.267e-002
    5       5.000s    2.502e-001    2.563e-001    6.036e-003
    6       6.000s    1.595e-001    1.845e-001    2.491e-002
    7       7.000s    1.142e-001    1.341e-001    1.983e-002
    8       8.000s    9.315e-002    9.861e-002    5.465e-003
    9       9.000s    7.035e-002    7.361e-002    3.259e-003
   10      10.000s    5.159e-002    5.591e-002    4.321e-003
   11      11.000s    4.883e-002    4.331e-002   -5.520e-003
   12      12.000s    5.023e-002    3.429e-002   -1.594e-002
   13      13.000s    4.137e-002    2.777e-002   -1.360e-002
   14      14.000s    3.025e-002    2.302e-002   -7.238e-003
   15      15.000s    2.810e-002    1.950e-002   -8.596e-003
   16      16.000s    2.731e-002    1.686e-002   -1.045e-002
   17      17.000s    1.836e-002    1.484e-002   -3.518e-003
   18      18.000s    9.162e-003    1.326e-002    4.102e-003
   19      19.000s    9.322e-003    1.201e-002    2.684e-003
   20      20.000s    1.197e-002    1.098e-002   -9.909e-004
   21      21.000s    7.958e-003    1.012e-002    2.161e-003
   22      22.000s    2.903e-003    9.386e-003    6.483e-003
   23      23.000s    4.729e-003    8.748e-003    4.019e-003
   24      24.000s    8.100e-003    8.182e-003    8.274e-005
   25      25.000s    5.614e-003    7.675e-003    2.061e-003
   26      26.000s    2.017e-003    7.213e-003    5.196e-003
   27      27.000s    3.943e-003    6.790e-003    2.847e-003
   28      28.000s    6.924e-003    6.399e-003   -5.253e-004
   29      29.000s    4.908e-003    6.036e-003    1.128e-003
   30      30.000s    2.029e-003    5.697e-003    3.668e-003

============================================================

