SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/820/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 131 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.392e+000    5.881e-003  
T     =       3.278s      209.164s  

RSS   =   6.187e-003
SD    =   1.436e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.032e+000    3.193e-002
    2       2.000s    7.979e-001    7.622e-001   -3.577e-002
    3       3.000s    5.939e-001    5.633e-001   -3.062e-002
    4       4.000s    4.261e-001    4.167e-001   -9.385e-003
    5       5.000s    2.960e-001    3.086e-001    1.259e-002
    6       6.000s    2.036e-001    2.290e-001    2.535e-002
    7       7.000s    1.457e-001    1.703e-001    2.452e-002
    8       8.000s    1.095e-001    1.270e-001    1.747e-002
    9       9.000s    8.377e-002    9.505e-002    1.128e-002
   10      10.000s    6.727e-002    7.151e-002    4.239e-003
   11      11.000s    5.942e-002    5.416e-002   -5.255e-003
   12      12.000s    5.390e-002    4.136e-002   -1.254e-002
   13      13.000s    4.640e-002    3.192e-002   -1.448e-002
   14      14.000s    3.917e-002    2.496e-002   -1.421e-002
   15      15.000s    3.370e-002    1.981e-002   -1.389e-002
   16      16.000s    2.700e-002    1.602e-002   -1.098e-002
   17      17.000s    1.831e-002    1.321e-002   -5.096e-003
   18      18.000s    1.191e-002    1.114e-002   -7.720e-004
   19      19.000s    9.789e-003    9.604e-003   -1.859e-004
   20      20.000s    8.381e-003    8.465e-003    8.395e-005
   21      21.000s    5.341e-003    7.619e-003    2.278e-003
   22      22.000s    3.171e-003    6.989e-003    3.818e-003
   23      23.000s    3.516e-003    6.518e-003    3.002e-003
   24      24.000s    3.899e-003    6.164e-003    2.266e-003
   25      25.000s    2.756e-003    5.897e-003    3.141e-003
   26      26.000s    2.223e-003    5.694e-003    3.471e-003
   27      27.000s    3.447e-003    5.538e-003    2.090e-003
   28      28.000s    4.184e-003    5.416e-003    1.232e-003
   29      29.000s    3.239e-003    5.320e-003    2.081e-003
   30      30.000s    2.611e-003    5.243e-003    2.631e-003

============================================================

