SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/140/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 258 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   2.097e+000    1.993e-002  
T     =       1.355s       28.848s  

RSS   =   1.305e-002
SD    =   2.085e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.021e+000    2.147e-002
    2       2.000s    5.734e-001    4.976e-001   -7.574e-002
    3       3.000s    2.136e-001    2.469e-001    3.333e-002
    4       4.000s    6.473e-002    1.268e-001    6.204e-002
    5       5.000s    5.494e-002    6.906e-002    1.411e-002
    6       6.000s    5.287e-002    4.118e-002   -1.169e-002
    7       7.000s    2.846e-002    2.758e-002   -8.774e-004
    8       8.000s    2.154e-002    2.081e-002   -7.297e-004
    9       9.000s    3.571e-002    1.732e-002   -1.839e-002
   10      10.000s    3.744e-002    1.540e-002   -2.205e-002
   11      11.000s    2.218e-002    1.423e-002   -7.945e-003
   12      12.000s    1.540e-002    1.345e-002   -1.955e-003
   13      13.000s    2.206e-002    1.284e-002   -9.218e-003
   14      14.000s    2.344e-002    1.233e-002   -1.110e-002
   15      15.000s    1.609e-002    1.188e-002   -4.213e-003
   16      16.000s    1.419e-002    1.146e-002   -2.725e-003
   17      17.000s    1.798e-002    1.106e-002   -6.918e-003
   18      18.000s    1.381e-002    1.068e-002   -3.132e-003
   19      19.000s    2.613e-003    1.032e-002    7.703e-003
   20      20.000s    -6.844e-004    9.964e-003    1.065e-002
   21      21.000s    5.373e-003    9.624e-003    4.251e-003
   22      22.000s    7.405e-003    9.296e-003    1.891e-003
   23      23.000s    2.370e-003    8.979e-003    6.609e-003
   24      24.000s    9.016e-004    8.673e-003    7.772e-003
   25      25.000s    5.583e-003    8.378e-003    2.795e-003
   26      26.000s    7.109e-003    8.092e-003    9.830e-004
   27      27.000s    3.180e-003    7.817e-003    4.637e-003
   28      28.000s    2.325e-003    7.550e-003    5.226e-003
   29      29.000s    7.156e-003    7.293e-003    1.368e-004
   30      30.000s    1.049e-002    7.044e-003   -3.443e-003

============================================================

