SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/630/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 145 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.445e+000    8.033e-003  
T     =       2.778s      115.535s  

RSS   =   3.024e-003
SD    =   1.004e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.016e+000    1.614e-002
    2       2.000s    7.298e-001    7.113e-001   -1.851e-002
    3       3.000s    5.119e-001    4.986e-001   -1.328e-002
    4       4.000s    3.640e-001    3.502e-001   -1.383e-002
    5       5.000s    2.428e-001    2.466e-001    3.847e-003
    6       6.000s    1.495e-001    1.743e-001    2.484e-002
    7       7.000s    1.026e-001    1.239e-001    2.123e-002
    8       8.000s    8.248e-002    8.864e-002    6.164e-003
    9       9.000s    5.955e-002    6.405e-002    4.501e-003
   10      10.000s    3.861e-002    4.687e-002    8.258e-003
   11      11.000s    3.501e-002    3.487e-002   -1.417e-004
   12      12.000s    3.829e-002    2.647e-002   -1.182e-002
   13      13.000s    3.188e-002    2.060e-002   -1.128e-002
   14      14.000s    2.284e-002    1.648e-002   -6.360e-003
   15      15.000s    2.379e-002    1.359e-002   -1.020e-002
   16      16.000s    2.656e-002    1.155e-002   -1.501e-002
   17      17.000s    1.892e-002    1.011e-002   -8.803e-003
   18      18.000s    8.475e-003    9.093e-003    6.180e-004
   19      19.000s    7.512e-003    8.363e-003    8.512e-004
   20      20.000s    1.042e-002    7.837e-003   -2.587e-003
   21      21.000s    6.737e-003    7.452e-003    7.146e-004
   22      22.000s    1.476e-003    7.166e-003    5.690e-003
   23      23.000s    3.629e-003    6.950e-003    3.321e-003
   24      24.000s    7.906e-003    6.783e-003   -1.123e-003
   25      25.000s    5.582e-003    6.649e-003    1.067e-003
   26      26.000s    1.326e-003    6.539e-003    5.213e-003
   27      27.000s    3.062e-003    6.446e-003    3.384e-003
   28      28.000s    6.405e-003    6.365e-003   -3.949e-005
   29      29.000s    4.161e-003    6.293e-003    2.132e-003
   30      30.000s    5.560e-004    6.226e-003    5.670e-003

============================================================

