SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/440/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.407e+000    4.047e-003  
T     =       3.156s    42235721430080.891s  

RSS   =   5.341e-003
SD    =   1.334e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.029e+000    2.922e-002
    2       2.000s    7.781e-001    7.508e-001   -2.726e-002
    3       3.000s    5.770e-001    5.480e-001   -2.897e-002
    4       4.000s    4.204e-001    4.003e-001   -2.012e-002
    5       5.000s    2.875e-001    2.927e-001    5.194e-003
    6       6.000s    1.859e-001    2.143e-001    2.838e-002
    7       7.000s    1.294e-001    1.572e-001    2.779e-002
    8       8.000s    1.002e-001    1.156e-001    1.545e-002
    9       9.000s    7.398e-002    8.532e-002    1.133e-002
   10      10.000s    5.311e-002    6.325e-002    1.013e-002
   11      11.000s    4.705e-002    4.717e-002    1.215e-004
   12      12.000s    4.597e-002    3.546e-002   -1.051e-002
   13      13.000s    3.679e-002    2.693e-002   -9.863e-003
   14      14.000s    2.547e-002    2.072e-002   -4.754e-003
   15      15.000s    2.239e-002    1.619e-002   -6.198e-003
   16      16.000s    2.218e-002    1.289e-002   -9.291e-003
   17      17.000s    1.592e-002    1.049e-002   -5.428e-003
   18      18.000s    8.624e-003    8.740e-003    1.160e-004
   19      19.000s    8.332e-003    7.466e-003   -8.664e-004
   20      20.000s    1.036e-002    6.538e-003   -3.823e-003
   21      21.000s    7.284e-003    5.861e-003   -1.422e-003
   22      22.000s    3.188e-003    5.369e-003    2.180e-003
   23      23.000s    4.578e-003    5.010e-003    4.314e-004
   24      24.000s    7.427e-003    4.748e-003   -2.678e-003
   25      25.000s    5.593e-003    4.558e-003   -1.035e-003
   26      26.000s    2.642e-003    4.419e-003    1.777e-003
   27      27.000s    3.978e-003    4.318e-003    3.407e-004
   28      28.000s    6.137e-003    4.245e-003   -1.893e-003
   29      29.000s    4.382e-003    4.191e-003   -1.907e-004
   30      30.000s    2.322e-003    4.152e-003    1.830e-003

============================================================

