SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/700/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 366 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.386e+000    3.313e-002  
T     =       3.001s       21.003s  

RSS   =   3.805e-003
SD    =   1.126e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.025e+000    2.496e-002
    2       2.000s    7.780e-001    7.420e-001   -3.604e-002
    3       3.000s    5.574e-001    5.388e-001   -1.856e-002
    4       4.000s    3.892e-001    3.929e-001    3.686e-003
    5       5.000s    2.758e-001    2.881e-001    1.222e-002
    6       6.000s    1.971e-001    2.126e-001    1.551e-002
    7       7.000s    1.407e-001    1.583e-001    1.751e-002
    8       8.000s    1.053e-001    1.190e-001    1.376e-002
    9       9.000s    8.616e-002    9.066e-002    4.497e-003
   10      10.000s    7.346e-002    7.008e-002   -3.382e-003
   11      11.000s    6.184e-002    5.510e-002   -6.748e-003
   12      12.000s    5.307e-002    4.413e-002   -8.937e-003
   13      13.000s    4.765e-002    3.606e-002   -1.159e-002
   14      14.000s    4.186e-002    3.007e-002   -1.179e-002
   15      15.000s    3.416e-002    2.558e-002   -8.586e-003
   16      16.000s    2.758e-002    2.217e-002   -5.405e-003
   17      17.000s    2.368e-002    1.955e-002   -4.125e-003
   18      18.000s    2.005e-002    1.750e-002   -2.547e-003
   19      19.000s    1.547e-002    1.588e-002    4.052e-004
   20      20.000s    1.222e-002    1.455e-002    2.332e-003
   21      21.000s    1.134e-002    1.346e-002    2.114e-003
   22      22.000s    1.042e-002    1.253e-002    2.109e-003
   23      23.000s    8.187e-003    1.173e-002    3.548e-003
   24      24.000s    6.766e-003    1.103e-002    4.269e-003
   25      25.000s    7.322e-003    1.041e-002    3.089e-003
   26      26.000s    7.668e-003    9.848e-003    2.180e-003
   27      27.000s    6.442e-003    9.333e-003    2.891e-003
   28      28.000s    5.633e-003    8.859e-003    3.226e-003
   29      29.000s    6.604e-003    8.418e-003    1.814e-003
   30      30.000s    7.497e-003    8.006e-003    5.088e-004

============================================================

