SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/20/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 147 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.407e+000    6.346e-003  
T     =       3.115s      238.701s  

RSS   =   5.073e-003
SD    =   1.300e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.027e+000    2.687e-002
    2       2.000s    7.718e-001    7.466e-001   -2.515e-002
    3       3.000s    5.695e-001    5.433e-001   -2.618e-002
    4       4.000s    4.145e-001    3.958e-001   -1.867e-002
    5       5.000s    2.855e-001    2.888e-001    3.306e-003
    6       6.000s    1.870e-001    2.112e-001    2.417e-002
    7       7.000s    1.293e-001    1.549e-001    2.558e-002
    8       8.000s    9.676e-002    1.140e-001    1.726e-002
    9       9.000s    6.992e-002    8.437e-002    1.445e-002
   10      10.000s    5.081e-002    6.286e-002    1.204e-002
   11      11.000s    4.539e-002    4.724e-002    1.854e-003
   12      12.000s    4.391e-002    3.591e-002   -7.995e-003
   13      13.000s    3.667e-002    2.768e-002   -8.984e-003
   14      14.000s    2.982e-002    2.171e-002   -8.113e-003
   15      15.000s    2.999e-002    1.736e-002   -1.263e-002
   16      16.000s    2.974e-002    1.421e-002   -1.553e-002
   17      17.000s    2.182e-002    1.191e-002   -9.909e-003
   18      18.000s    1.303e-002    1.024e-002   -2.788e-003
   19      19.000s    1.120e-002    9.019e-003   -2.178e-003
   20      20.000s    1.155e-002    8.127e-003   -3.425e-003
   21      21.000s    7.503e-003    7.474e-003   -2.888e-005
   22      22.000s    3.152e-003    6.993e-003    3.841e-003
   23      23.000s    4.106e-003    6.638e-003    2.532e-003
   24      24.000s    6.403e-003    6.374e-003   -2.896e-005
   25      25.000s    4.814e-003    6.175e-003    1.361e-003
   26      26.000s    2.739e-003    6.025e-003    3.286e-003
   27      27.000s    4.528e-003    5.910e-003    1.382e-003
   28      28.000s    6.628e-003    5.819e-003   -8.089e-004
   29      29.000s    4.892e-003    5.748e-003    8.556e-004
   30      30.000s    2.583e-003    5.689e-003    3.106e-003

============================================================

