SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/430/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 141 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.421e+000    9.125e-003  
T     =       2.905s      239.840s  

RSS   =   2.989e-003
SD    =   9.981e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.016e+000    1.585e-002
    2       2.000s    7.414e-001    7.226e-001   -1.886e-002
    3       3.000s    5.342e-001    5.147e-001   -1.950e-002
    4       4.000s    3.732e-001    3.674e-001   -5.785e-003
    5       5.000s    2.478e-001    2.629e-001    1.515e-002
    6       6.000s    1.662e-001    1.889e-001    2.277e-002
    7       7.000s    1.220e-001    1.364e-001    1.441e-002
    8       8.000s    9.262e-002    9.925e-002    6.627e-003
    9       9.000s    6.855e-002    7.288e-002    4.329e-003
   10      10.000s    5.617e-002    5.417e-002   -1.995e-003
   11      11.000s    5.304e-002    4.091e-002   -1.214e-002
   12      12.000s    4.677e-002    3.149e-002   -1.527e-002
   13      13.000s    3.573e-002    2.481e-002   -1.092e-002
   14      14.000s    2.916e-002    2.007e-002   -9.089e-003
   15      15.000s    2.783e-002    1.669e-002   -1.113e-002
   16      16.000s    2.330e-002    1.429e-002   -9.008e-003
   17      17.000s    1.483e-002    1.258e-002   -2.248e-003
   18      18.000s    1.027e-002    1.136e-002    1.089e-003
   19      19.000s    1.086e-002    1.048e-002   -3.823e-004
   20      20.000s    9.930e-003    9.847e-003   -8.210e-005
   21      21.000s    6.182e-003    9.389e-003    3.207e-003
   22      22.000s    5.003e-003    9.055e-003    4.051e-003
   23      23.000s    6.848e-003    8.808e-003    1.960e-003
   24      24.000s    6.493e-003    8.623e-003    2.130e-003
   25      25.000s    3.592e-003    8.482e-003    4.890e-003
   26      26.000s    2.999e-003    8.372e-003    5.372e-003
   27      27.000s    4.974e-003    8.284e-003    3.310e-003
   28      28.000s    5.103e-003    8.212e-003    3.110e-003
   29      29.000s    3.308e-003    8.151e-003    4.843e-003
   30      30.000s    3.550e-003    8.099e-003    4.549e-003

============================================================

